id,name,name_sk,description,years_of_study,slug,is_in_combination,academic_degree_id,faculty_id,direction_id,direction_2_id,created_at,updated_at
1251,Физическая инженерия,Fyzikálne inžinierstvo,,2,,0,3,18,21,,,
1252,Физическая инженерия прогрессивных материалов,Fyzikálne inžinierstvo progresívnych materiálov,,2,,0,3,19,21,,,
1253,Физическая инженерия прогрессивных материалов,Fyzikálne inžinierstvo progresívnych materiálov,,3,,0,1,19,21,,,
1254,Физическая химия,Fyzikálna chémia,,2,,0,4,95,27,,,
1255,Философия,Filozofia,,3,,0,1,63,5,,,
1256,Философия,Filozofia,,2,,0,4,63,5,,,
1257,Философия,Filozofia,,2,,0,4,64,5,,,
1258,Философия,Filozofia,,3,,0,1,64,5,,,
1259,Философия,Filozofia,,2,,0,4,65,5,,,
1260,Философия,Filozofia,,3,,0,1,65,5,,,
1261,Философия,Filozofia,,3,,0,1,66,5,,,
1262,Философия,Filozofia,,2,,0,4,66,5,,,
1263,Философия,Filozofia,,2,,0,4,67,5,,,
1264,Философия,Filozofia,,3,,0,1,67,5,,,
1265,Философия,Filozofia,,2,,0,4,68,5,,,
1266,Философия,Filozofia,,3,,0,1,68,5,,,
1267,Философия,Filozofia,,3,,0,1,69,5,,,
1268,Философия,Filozofia,,2,,0,4,69,5,,,
1269,Философия - история,Filozofia - história,,3,,0,1,63,5,7,,
1270,Философия - история,Filozofia - história,,2,,0,4,63,5,7,,
1271,Философия - история,Filozofia - história,,3,,0,1,66,5,7,,
1272,Философия - история,Filozofia - história,,3,,0,1,68,5,7,,
1273,Философия - история,Filozofia - história,,2,,0,4,68,5,7,,
1274,Философия - психология,Filozofia - psychológia,,3,,0,1,69,5,10,,
1275,Философия - религия,Filozofia - religionistika,,3,,0,1,66,5,7,,
1276,Философия - социология,Filozofia - sociológia,,3,,0,1,66,5,32,,
1277,Философия и прикладная философия,Filozofia a aplikovaná filozofia,,3,,0,1,70,5,,,
1278,Философия и прикладная философия,Filozofia a aplikovaná filozofia,,2,,0,4,70,5,,,
1279,Философские исследования,Filozofické štúdiá,,2,,0,4,68,5,,,
1280,Финансовая математика и моделирование,Ekonomicko-finančná matematika a modelovanie,,2,,0,4,28,28,,,
1281,Финансовое управление бизнеса,Finančné riadenie podniku,,2,,0,3,88,2,,,
1282,Финансовые рынки и инвестиции,Finančné trhy a investovanie,,2,,0,3,80,2,,,
1283,Финансовый менеджмент,Finančný manažment,,2,,0,3,34,2,,,
1284,Финансовый менеджмент,Finančný manažment,,3,,0,1,34,2,,,
1285,Финансы и налоги,Financie a dane,,2,,0,3,80,2,,,
1286,"Финансы, банковское дело и инвестиции","Financie, bankovníctvo a investovanie",,2,,0,3,3,2,,,
1287,"Финансы, банковское дело и инвестиции","Financie, bankovníctvo a investovanie",,3,,0,1,3,2,,,
1288,"Финансы, банковское дело и инвестиции","Financie, bankovníctvo a investovanie",,2,,0,3,4,2,,,
1289,"Финансы, банковское дело и инвестиции","Financie, bankovníctvo a investovanie",,3,,0,1,4,2,,,
1290,"Финансы, банковское дело и страхование","Financie, bankovníctvo a poisťovníctvo",,3,,0,1,80,2,,,
1291,Фото и новые медиа,Fotografia a nové médiá,,4,,0,1,116,1,,,
1292,Фотоника,Fotonika,,2,,0,3,17,21,,,
1293,Французский язык и культура,Francúzsky jazyk a kultúra (v kombinácii),,3,,1,1,64,3,,,
1294,Французский язык и культура,Francúzsky jazyk a kultúra (v kombinácii),,2,,1,4,64,3,,,
1295,Французский язык и культура,Francúzsky jazyk a kultúra (v kombinácii),,2,,1,4,66,3,,,
1296,Французский язык и культура,Francúzsky jazyk a kultúra (v kombinácii),,3,,1,1,66,3,,,
1297,Французский язык и культура,Francúzsky jazyk a kultúra (v kombinácii),,3,,1,1,68,3,,,
1298,Французский язык и культура,Francúzsky jazyk a kultúra (v kombinácii),,2,,1,4,68,3,,,
1299,Химическая инженерия,Chemické inžinierstvo,,3,,0,1,12,27,,,
1300,Химическая инженерия,Chemické inžinierstvo,,2,,0,3,12,27,,,
1301,Химические и пищевые машины и оборудование,Chemické a potravinárske stroje a zariadenia,,2,,0,3,101,20,,,
1302,Химические технологии,Chemické technológie,,3,,0,1,12,27,,,
1303,Химические технологии,Chemické technológie,,2,,0,3,12,27,,,
1304,Химия,Chémia,,3,,0,1,37,27,,,
1305,Химия,Chémia,,3,,0,1,94,27,,,
1306,Химия,Chémia,,3,,0,1,95,27,,,
1307,Химия - география,Chémia - geografia,,3,,0,1,95,27,15,,
1308,Химия - информатика,Chémia - informatika,,3,,0,1,95,27,22,,
1309,Химия и медицинская химия,Chémia a medicínska chémia,,3,,0,1,12,27,,,
1310,"Химия, медицинская химия и химические материалы","Chémia, medicínska chémia a chemické materiály",,3,,0,1,12,27,,,
1311,Хорватский язык и культура,Chorvátsky jazyk a kultúra (v kombinácii),,2,,1,4,66,3,,,
1312,Хорватский язык и культура,Chorvátsky jazyk a kultúra (v kombinácii),,3,,1,1,66,3,,,
1313,Художественное образование,Výtvarná edukácia (v kombinácii),,2,,1,4,85,9,,,
1314,Художественное образование,Výtvarná edukácia (v kombinácii),,3,,1,1,85,9,,,
1315,Художественное образование,Výtvarná edukácia,,2,,0,4,86,9,,,
1316,Художественное образование,Výtvarná edukácia,,3,,0,1,86,9,,,
1317,Центрально-европейские исследования,Stredoeurópske štúdiá,,3,,0,1,64,3,,,
1318,Центрально-европейские исследования,Stredoeurópske štúdiá,,2,,0,4,64,3,,,
1319,Центрально-европейские исследования,Stredoeurópske štúdiá,,3,,0,1,66,3,,,
1320,Центрально-европейские исследования,Stredoeurópske štúdiá,,2,,0,4,66,3,,,
1321,Центрально-европейские исторические исследования,Stredoeurópske historické štúdiá,,2,,0,4,68,7,,,
1322,Центрально-европейские сферовые исследования,Stredoeurópske areálové štúdiá,,3,,0,1,46,3,,,
1323,Центрально-европейские сферовые исследования,Stredoeurópske areálové štúdiá,,2,,0,4,46,3,,,
1324,Цифровое искусство,Digitálne umenia,,4,,0,1,116,1,,,
1325,Цифровое медиа-пространственное создание,Intermédiá-digitálne médiá-priestorová tvorba,,4,,0,1,53,1,,,
1326,Человеческие ресурсы и менеджмент персонала,Ľudské zdroje a personálny manažment,,3,,0,1,40,2,,,
1327,Человеческие ресурсы и менеджмент персонала,Ľudské zdroje a personálny manažment,,2,,0,3,40,2,,,
1328,Экологическая биология,Environmentálna biológia,,2,,0,4,36,14,,,
1329,Экологическая биология,Environmentálna biológia,,3,,0,1,36,14,,,
1330,Экологическая химия и технологии,Environmentálna chémia a technológia,,2,,0,3,12,27,,,
1331,Экология в области ландшафтного планирования,Environmentalistika v krajinnom plánovaní a v praxi,,2,,0,4,38,14,,,
1332,Экология и защита биоразнообразия,Ekológia a ochrana biodiverzity,,2,,0,3,14,14,,,
1333,Экология и защита биоразнообразия,Ekológia a ochrana biodiverzity,,3,,0,1,14,14,,,
1334,Экология и защита окружающей среды,Ekológia a ochrana životného prostredia,,2,,0,4,94,14,,,
1335,Экология и природоведение,Ekológia a environmentalistika,,2,,0,4,22,14,,,
1336,Экология и природоведение,Ekológia a environmentalistika,,3,,0,1,22,14,,,
1337,Экология леса,Ekológia lesa,,2,,0,3,77,31,,,
1338,Экономика бизнеса,Ekonomika podniku,,2,,0,3,32,2,,,
1339,Экономика государственного сектора,Ekonomika verejného sektora,,2,,0,3,4,2,,,
1340,Экономика и менеджмент бизнеса,Ekonomika a manažment podniku,,3,,0,1,32,2,,,
1341,Экономика и менеджмент бизнеса,Ekonomika a manažment podniku,,2,,0,4,82,2,,,
1342,Экономика и менеджмент бизнеса,Ekonomika a manažment podniku,,3,,0,1,88,2,,,
1343,Экономика и менеджмент компаний в сфере деревообработки,Ekonomika a manažment podnikov drevospracujúceho priemyslu,,3,,0,1,2,2,,,
1344,Экономика и менеджмент компаний в сфере деревообработки,Ekonomika a manažment podnikov drevospracujúceho priemyslu,,2,,0,3,2,2,,,
1345,Экономика и менеджмент предприятия,Ekonomika a manažment podniku,,3,,0,1,34,2,,,
1346,Экономика и менеджмент предприятия,Ekonomika a manažment podniku,,2,,0,3,34,2,,,
1347,Экономика и менеджмент природных ресурсов,Ekonomika a manažment prírodných zdrojov,,2,,0,3,109,2,,,
1348,Экономика и менеджмент природных ресурсов,Ekonomika a manažment prírodných zdrojov,,3,,0,1,109,2,,,
1349,Экономика и право,Ekonómia a právo,,3,,0,1,80,2,4,,
1350,Экономика и право,Ekonómia a právo,,3,,0,1,90,2,4,,
1351,Экономика и управление бизнеса,Ekonomika a manažment podniku,,3,,0,1,4,2,,,
1352,Экономика и управление в государственном управлении,Ekonomika a manažment verejnej správy,,2,,0,3,3,2,,,
1353,Экономика и управление в государственном управлении,Ekonomika a manažment verejnej správy,,3,,0,1,3,2,,,
1354,Экономика и управление в сфере туризма,Ekonomika a riadenie cestovného ruchu,,2,,0,3,4,2,,,
1355,Экономика и управление малым и средним бизнесом,Ekonomika a manažment malých a stredných podnikov,,2,,0,3,4,2,,,
1356,Экономика предприятния,Ekonomika podniku,,2,,0,3,16,2,,,
1357,Экономика предприятния,Ekonomika podniku,,3,,0,1,16,2,,,
1358,Экономическая дипломатия,Hospodárska diplomacia,,2,,0,3,30,2,,,
1359,Экономическая и финансовая математика,Ekonomická a finančná matematika,,3,,0,1,28,28,,,
1360,Экономическая и финансовая математика,Ekonomická a finančná matematika,,2,,0,4,95,28,,,
1361,Экономическая и финансовая математика,Ekonomická a finančná matematika,,3,,0,1,95,28,,,
1362,Экономическая информатика,Hospodárska informatika,,3,,0,1,21,2,,,
1363,Экономическо-политическая география и демография,Ekonomická a politická geografia a demografia,,3,,0,1,94,15,,,
1364,Экономическо-политическая география и демография,"Ekonomická a sociálna geografia, demografia a územný rozvoj",,2,,0,4,94,15,,,
1365,Электроника,Elektronika,,3,,0,1,18,21,,,
1366,Электроника и фотоника,Elektronika a fotonika,,2,,0,3,18,21,,,
1367,Электронная коммерция и управление,Elektronický obchod a manažment,,3,,0,1,34,2,,,
1368,Электронная коммерция и управление,Elektronický obchod a manažment,,2,,0,3,34,2,,,
1369,Электропита,Elektrooptika,,3,,0,1,17,21,,,
1370,Электротехника,Elektrotechnika,,3,,0,1,17,21,,,
1371,Электротехника,Elektrotechnika,,3,,0,1,18,21,,,
1372,Электроэнергетика,Elektroenergetika,,2,,0,3,18,21,,,
1373,Электроэнергетика,Elektroenergetika,,3,,0,1,18,21,,,
1374,Электроэнергетика,Elektroenergetika,,2,,0,3,19,21,,,
1375,Электроэнергетика,Elektroenergetika,,3,,0,1,19,21,,,
1376,Энергетическая и экологическая техника,Energetická a environmentálna technika,,3,,0,1,103,20,,,
1377,Энергетическая инженерия,Energetické strojárstvo,,3,,0,1,101,20,,,
1378,Энергетические машины и оборудование,Energetické stroje a zariadenia,,2,,0,3,101,20,,,
1379,Энергетические машины и оборудование,Energetické stroje a zariadenia,,3,,0,1,101,20,,,
1380,Энергетические машины и оборудование,Energetické stroje a zariadenia,,2,,0,3,102,20,,,
1381,Эстетика,Estetika,,3,,0,1,64,5,,,
1382,Эстетика,Estetika,,2,,0,4,64,5,,,
1383,Эстетика,Estetika,,2,,0,4,66,5,,,
1384,Эстетика,Estetika,,3,,0,1,66,5,,,
1385,Эстетика,Estetika,,2,,0,4,67,5,,,
1386,Эстетика,Estetika,,3,,0,1,67,5,,,
1387,Этика,Etika,,2,,0,4,64,5,,,
1388,Этика,Etika,,3,,0,1,64,5,,,
1389,Этика - социальная работа,Etika - sociálna práca,,2,,0,4,64,5,11,,
1390,Этика - социальная работа,Etika - sociálna práca,,3,,0,1,64,5,11,,
1391,Этнология,Etnológia,,3,,0,1,66,7,,,
1392,Этнология,Etnológia,,3,,0,1,67,7,,,
1393,Этнология,Etnológia,,2,,0,4,67,7,,,
1394,Этнология - история,Etnológia - história,,3,,0,1,66,7,,,
1395,Этнология - музеология,Etnológia - muzeológia,,3,,0,1,66,7,,,
1396,Этнология - музыкология,Etnológia - muzikológia,,3,,0,1,66,7,1,,
1397,Этнология - религия,Etnológia - religionistika,,3,,0,1,66,7,,,
1398,Этнология - философия,Etnológia - filozofia,,3,,0,1,66,7,5,,
1399,Этнология и культурная антропология,Etnológia a kultúrna antropológia,,2,,0,4,66,7,,,
1400,Этнология и неевропейские исследования,Etnológia a mimoeurópske štúdiá,,2,,0,4,70,7,,,
1401,Этнология и неевропейские исследования,Etnológia a mimoeurópske štúdiá,,3,,0,1,70,7,,,
1402,Ядерная и субядерная физика,Jadrová a subjadrová fyzika,,2,,0,4,28,33,,,
1403,Ядерная и физическая инженерия,Jadrové a fyzikálne inžinierstvo,,2,,0,3,18,21,,,
1404,Ядерная и физическая инженерия,Jadrové a fyzikálne inžinierstvo,,3,,0,1,18,21,,,
1405,Ядерная химия и радиоэкология,Jadrová chémia a rádioekológia,,2,,0,4,94,27,,,
1406,Языково-коммуникативные исследования,Jazykovo - komunikačné štúdiá,,3,,0,1,64,3,,,
