id,name,name_sk,description,years_of_study,slug,is_in_combination,academic_degree_id,faculty_id,direction_id,direction_2_id,created_at,updated_at
1018,русский язык и культура,ruský jazyk a kultúra (v kombinácii),,3,,1,1,64,3,,,
1019,русский язык и культура,ruský jazyk a kultúra (v kombinácii),,2,,1,4,64,3,,,
1020,русский язык и культура,ruský jazyk a kultúra (v kombinácii),,2,,1,4,66,3,,,
1021,русский язык и культура,ruský jazyk a kultúra (v kombinácii),,3,,1,1,66,3,,,
1022,русский язык и культура,ruský jazyk a kultúra (v kombinácii),,3,,1,1,68,3,,,
1023,русский язык и культура,ruský jazyk a kultúra (v kombinácii),,2,,1,4,68,3,,,
1024,русский язык и культура в профессиональном общении,ruský jazyk a kultúra v odbornej komunikácii,,3,,0,1,70,3,,,
1025,русский язык и культура в профессиональном общении,ruský jazyk a kultúra v odbornej komunikácii,,2,,0,4,70,3,,,
1026,рынок и качество пищевой продукции,trh a kvalita potravín,,2,,0,4,113,35,,,
1027,садоводство,záhradníctvo,,2,,0,3,54,18,,,
1028,садоводство,záhradníctvo,,3,,0,1,54,18,,,
1029,сварка,zváranie,,2,,0,3,79,20,,,
1030,свободное визуальное искусство,voľné výtvarné umenie,,4,,0,1,49,1,,,
1031,свободное визуальное искусство,voľné výtvarné umenie,,2,,0,2,49,1,,,
1032,свободное изящное искусство,voľné výtvarné umenie,,2,,0,2,53,1,,,
1033,связи со сми,vzťahy s médiami,,3,,0,1,27,12,,,
1034,силовые электронные системы,výkonové elektronické systémy,,2,,0,3,17,21,,,
1035,систематическая биология,systematická biológia,,3,,0,1,94,13,,,
1036,системы управления бизнесом,podnikové manažérske systémy,,2,,0,3,4,2,,,
1037,системы управления производственной техники,riadiace systémy vo výrobnej technike,,3,,0,1,104,20,,,
1038,системы управления производственной техники,riadiace systémy vo výrobnej technike,,2,,0,3,104,20,,,
1039,славянские исследование,slovanské štúdiá,,2,,0,4,66,3,,,
1040,славянские исследование,slovanské štúdiá,,3,,0,1,66,3,,,
1041,словацкие медийные исследования,slovakisticko-mediálne štúdiá,,3,,0,1,69,3,,,
1042,словацкие медийные исследования,slovakisticko-mediálne štúdiá,,2,,0,4,69,3,,,
1043,словацкие языково-культурные компетенции для иностранных студентов,slovenčina v lingvokultúrnej kompetencii zahraničných študentov,,3,,0,1,68,3,,,
1044,словацкий язык и культура,slovenský jazyk a kultúra (v kombinácii),,3,,1,1,64,3,,,
1045,словацкий язык и культура,slovenský jazyk a kultúra (v kombinácii),,2,,1,4,64,3,,,
1046,словацкий язык и культура,slovenský jazyk a kultúra (v kombinácii),,2,,1,4,66,3,,,
1047,словацкий язык и культура,slovenský jazyk a kultúra (v kombinácii),,3,,1,1,66,3,,,
1048,словацкий язык и литература,slovenský jazyk a literatúra,,2,,0,4,64,3,,,
1049,словацкий язык и литература,slovenský jazyk a literatúra,,2,,0,4,66,3,,,
1050,словацкий язык и литература,slovenský jazyk a literatúra,,3,,0,1,66,3,,,
1051,словацкий язык и литература,slovenský jazyk a literatúra,,2,,0,4,68,3,,,
1052,словацкий язык и литература,slovenský jazyk a literatúra,,3,,0,1,68,3,,,
1053,словацкий язык и литература - биология,slovenský jazyk a literatúra - biológia,,3,,0,1,69,3,13,,
1054,словацкий язык и литература - британские и американские исследования,slovenský jazyk a literatúra - britské a americké štúdiá,,3,,0,1,69,3,,,
1055,словацкий язык и литература - география,slovenský jazyk a literatúra - geografia,,3,,0,1,69,3,15,,
1056,словацкий язык и литература - информатика,slovenský jazyk a literatúra - informatika,,3,,0,1,69,3,22,,
1057,словацкий язык и литература - история,slovenský jazyk a literatúra - história,,2,,0,4,68,3,7,,
1058,словацкий язык и литература - история,slovenský jazyk a literatúra - história,,3,,0,1,68,3,7,,
1059,словацкий язык и литература - математика,slovenský jazyk a literatúra - matematika,,3,,0,1,69,3,28,,
1060,словацкий язык и литература - немецкий язык и литература,slovenský jazyk a literatúra - nemecký jazyk a literatúra,,3,,0,1,69,3,,,
1061,словацкий язык и литература - психология,slovenský jazyk a literatúra - psychológia,,3,,0,1,69,3,10,,
1062,словацкий язык и литература - философия,slovenský jazyk a literatúra - filozofia,,2,,0,4,68,3,5,,
1063,словацкий язык и литература - философия,slovenský jazyk a literatúra - filozofia,,3,,0,1,68,3,5,,
1064,словацкий язык и литература - философия,slovenský jazyk a literatúra - filozofia,,3,,0,1,69,3,5,,
1065,создание и конструирование мебели,tvorba a konštrukcia nábytku,,2,,0,3,2,31,,,
1066,создание и конструирование мебели,tvorba a konštrukcia nábytku,,3,,0,1,2,31,,,
1067,создание фильмовых и мультимедийных образов,tvorba obrazu vo filme a v multimédiách,,3,,0,1,62,1,,,
1068,создание фильмовых и мультимедийных образов,tvorba obrazu vo filme a v multimédiách,,2,,0,2,62,1,,,
1069,социальная антропология,sociálna antropológia,,3,,0,1,41,32,,,
1070,социальная антропология,sociálna antropológia,,2,,0,4,41,32,,,
1071,социальная и практикующая психология,sociálna a pracovná psychológia,,2,,0,4,41,10,,,
1072,социальная и практикующая психология,sociálna a pracovná psychológia,,3,,0,1,41,10,,,
1073,социальная педагогика и воспитание,sociálna pedagogika a vychovávateľstvo,,3,,0,1,84,9,,,
1074,социальная педагогика и воспитание,sociálna pedagogika a vychovávateľstvo,,2,,0,4,84,9,,,
1075,социальная работа,sociálna práca,,3,,0,1,43,11,,,
1076,социальная работа,sociálna práca,,2,,0,4,59,11,,,
1077,социальная работа,sociálna práca,,3,,0,1,59,11,,,
1078,социальная работа,sociálna práca,,2,,0,4,64,11,,,
1079,социальная работа,sociálna práca,,3,,0,1,64,11,,,
1080,социальная работа,sociálna práca,,2,,0,4,69,11,,,
1081,социальная работа,sociálna práca,,3,,0,1,69,11,,,
1082,социальная работа,sociálna práca,,2,,0,4,82,11,,,
1083,социальная работа,sociálna práca,,3,,0,1,82,11,,,
1084,социальная работа,sociálna práca,,3,,0,1,85,11,,,
1085,социальная работа,sociálna práca,,2,,0,4,85,11,,,
1086,социальная работа,sociálna práca,,3,,0,1,87,11,,,
1087,социальная работа,sociálna práca,,2,,0,4,87,11,,,
1088,социальная работа,sociálna práca,,3,,0,1,106,11,,,
1089,социальная работа,sociálna práca,,2,,0,4,106,11,,,
1090,социальные услуги и консультации,sociálne služby a poradenstvo,,3,,0,1,42,11,,,
1091,социальные услуги и консультации,sociálne služby a poradenstvo,,2,,0,4,42,11,,,
1092,социология,sociológia,,2,,0,4,65,32,,,
1093,социология,sociológia,,3,,0,1,65,32,,,
1094,социология,sociológia,,2,,0,4,66,32,,,
1095,социология,sociológia,,3,,0,1,66,32,,,
1096,спасательные службы,záchranné služby,,3,,0,1,10,26,,,
1097,спасательные службы,záchranné služby,,2,,0,3,10,26,,,
1098,"спасательные, пожарные и безопасности техники","záchranárska, požiarna a bezpečnostná technika",,3,,0,1,9,15,,,
1099,"спасательные, пожарные и безопасности техники","záchranárska, požiarna a bezpečnostná technika",,2,,0,3,9,15,,,
1100,специальная педагогика,špeciálna pedagogika,,2,,0,4,83,9,,,
1101,специальная педагогика,špeciálna pedagogika,,3,,0,1,83,9,,,
1102,специальная педагогика,špeciálna pedagogika,,3,,0,1,85,9,,,
1103,специальная педагогика,špeciálna pedagogika,,2,,0,4,85,9,,,
1104,специальная педагогика и педагогика для умственно отсталых,špeciálna pedagogika a pedagogika mentálne postihnutých,,3,,0,1,82,9,,,
1105,специальная педагогика и педагогика для умственно отсталых,špeciálna pedagogika a pedagogika mentálne postihnutých,,2,,0,4,82,9,,,
1106,"специальная педагогика, социальная педагогика и менеджмент образования","špeciálna pedagogika, sociálna pedagogika a manažment vzdelávania",,2,,0,4,86,9,,,
1107,"специальная педагогика, социальная педагогика и менеджмент образования","špeciálna pedagogika, vychovávateľstvo a manažment vzdelávania",,3,,0,1,86,9,,,
1108,специальная подготовка для силовых структур,špeciálna pohybová príprava v bezpečnostných zložkách,,3,,0,1,45,17,,,
1109,специальное животное размножение,špeciálne chovateľstvo,,3,,0,1,6,18,,,
1110,спорт для здоровья,šport pre zdravie,,3,,0,1,45,17,,,
1111,спорт для здоровья,šport pre zdravie,,2,,0,4,45,17,,,
1112,спорт и рекреация,šport a rekreácia,,2,,0,4,86,17,,,
1113,спорт и рекреация,šport a rekreácia,,3,,0,1,86,17,,,
1114,спорт и рекреация,šport a rekreácia,,3,,0,1,111,17,,,
1115,средства массовой информации,mediálne štúdiá,,2,,0,4,64,12,,,
1116,средства массовой информации,mediálne štúdiá,,3,,0,1,64,12,,,
1117,стоматология,zubné lekárstvo,,6,,0,8,73,6,,,
1118,стоматология,zubné lekárstvo,,6,,0,8,74,6,,,
1119,стоматология,zubné lekárstvo,,6,,0,8,75,6,,,
1120,стоматология,zubné lekárstvo,,6,,0,8,76,6,,,
1121,стратегия и предпринимательство,stratégia a podnikanie,,2,,0,4,25,2,,,
1122,страховая математика,poistná matematika,,3,,0,1,28,28,,,
1123,строительная и транспортная инженерия,inžinierske konštrukcie a dopravné stavby,,2,,0,3,100,25,,,
1124,строительная и транспортная инженерия,inžinierske konštrukcie a dopravné stavby,,3,,0,1,100,25,,,
1125,строительное инженерство,stavebné inžinierstvo,,2,,0,3,98,25,,,
1126,строительное инженерство,stavebné inžinierstvo,,3,,0,1,98,25,,,
1127,строительные технологии,technológia stavieb,,2,,0,3,98,25,,,
1128,строительство зданий,pozemné stavby,,2,,0,3,99,25,,,
1129,строительство зданий,pozemné stavby a architektúra,,4,,0,1,99,25,,,
1130,строительство зданий и архитектура,pozemné stavby a architektúra,,2,,0,3,98,25,,,
1131,строительство зданий и архитектура,pozemné stavby a architektúra,,4,,0,1,98,25,,,
1132,судебно-медицинская и криминалистическая химия,forenzná a kriminalistická chémia,,3,,0,1,36,27,,,
1133,судебно-медицинская экспертиза и криминалистика,forenzná a kriminalistická environmentalistika,,3,,0,1,14,14,,,
1134,судебно-медицинская экспертиза и криминалистика,forenzná a kriminalistická environmentalistika,,2,,0,3,14,14,,,
1135,сферы специального животного размножения,špeciálne chovateľské odvetvia,,2,,0,3,6,18,,,
1136,танцевальное искусство,tanečné umenie,,3,,0,1,72,1,,,
1137,танцевальное искусство,tanečné umenie,,2,,0,2,72,1,,,
1138,театральная драматургия и режиссура,divadelná dramaturgia a réžia,,3,,0,1,13,1,,,
1139,театральное искусство,divadelné umenie,,2,,0,2,1,1,,,
1140,театральное искусство,divadelné umenie,,3,,0,1,1,1,,,
1141,театральное искусство,divadelné umenie,,2,,0,2,13,1,,,
1142,текстильное производство,textilná tvorba,,4,,0,1,116,1,,,
1143,телекоммутационное и радиокоммутационное инженерство,telekomunikačné a rádiokomunikačné inžinierstvo,,2,,0,3,17,22,,,
1144,теоретическая и компьютерная химия,teoretická a počítačová chémia,,2,,0,4,94,27,,,
1145,теоретическая физика,teoretická fyzika,,2,,0,4,28,33,,,
1146,теория вероятности и математическая статистика,pravdepodobnosť a matematická štatistika,,2,,0,4,28,28,,,
1147,"теория театра, кино и музыки","teória divadla, filmu a hudby",,2,,0,4,115,1,,,
1148,"теория театра, кино и музыки","teória divadla, filmu a hudby",,3,,0,1,115,1,,,
1149,теория цифровых игр,teória digitálnych hier,,3,,0,1,27,12,,,
1150,теория цифровых игр,teória digitálnych hier,,2,,0,4,27,12,,,
1151,теплоэнергетические машины и оборудование,tepelné energetické stroje a zariadenia,,2,,0,3,101,20,,,
1152,техника защиты окружающей среды,technika ochrany životného prostredia,,3,,0,1,101,20,,,
1153,техника перевозок и логистика,dopravná technika a logistika,,2,,0,3,102,20,,,
1154,техника экологического производства,environmentálna výrobná technika,,2,,0,3,101,20,,,
1155,техника экологического производства,environmentálna výrobná technika,,3,,0,1,101,20,,,
1156,техники для окружающей среды,technika prostredia,,2,,0,3,103,20,,,
1157,техники и методы построения зданий,technika prostredia budov,,2,,0,3,98,25,,,
1158,техники преподавания,učiteľstvo techniky (v kombinácii),,3,,1,1,36,9,,,
1159,техники преподавания,učiteľstvo techniky (v kombinácii),,2,,1,4,36,9,,,
1160,техники преподавания,učiteľstvo techniky (v kombinácii),,2,,1,4,86,9,,,
1161,техники преподавания,učiteľstvo techniky (v kombinácii),,3,,1,1,86,9,,,
1162,техники специальной инженерии,špeciálna strojárska technika,,3,,0,1,44,20,,,
1163,техники специальной инженерии,špeciálna strojárska technika,,2,,0,3,44,20,,,
1164,техническая физика,technická fyzika,,3,,0,1,28,33,,,
1165,техническая химия,technická chémia,,2,,0,3,12,27,,,
1166,технические материалы,technické materiály,,2,,0,3,103,20,,,
1167,техническое оборудование зданий,technické zariadenia budov,,2,,0,3,98,25,,,
1168,технологии автомобильного производства,technológie automobilovej výroby,,3,,0,1,52,20,,,
1169,технологии автомобильного производства,technológie automobilovej výroby,,2,,0,3,52,20,,,
1170,технологии в гастрономии и продукты питания,potraviny a technológie v gastronómii,,3,,0,1,11,19,,,
1171,технологии защиты окружающей среды,technológie ochrany životného prostredia,,2,,0,3,12,27,,,
1172,технологии и менеджмент в строительстве,technológia a manažment stavieb,,3,,0,1,100,25,,,
1173,технологии и менеджмент в строительстве,technológia a manažment stavieb,,2,,0,3,100,25,,,
1174,технологии и менеджмент строительства,technológie a manažérstvo stavieb,,3,,0,1,98,25,,,
1175,технологии и услуги дистрибуции,distribučné technológie a služby,,3,,0,1,34,30,,,
1176,технологии полимерных материалов,technológia polymérnych materiálov,,3,,0,1,12,27,,,
1177,технологии производства,výrobná technika,,2,,0,3,47,20,,,
1178,технологии производства и управление производственными процессами,výrobná technika a manažment výrobných procesov,,3,,0,1,47,20,,,
1179,технологии производства продуктов питания,technológia potravín,,2,,0,3,11,19,,,
1180,технология и управление в строительной отрасли,technológia a manažment v stavebníctve,,3,,0,1,99,25,,,
1181,технология и управление в строительной отрасли,technológia a manažment v stavebníctve,,2,,0,3,99,25,,,
1182,"технология, управление и инновации инженерного производства","technológie, manažment a inovácie strojárskej výroby",,3,,0,1,102,20,,,
1183,торговая коммерция и маркетинг,podnikový obchod a marketing,,2,,0,3,88,2,,,
1184,торговое предпринимательство,obchodné podnikanie,,3,,0,1,16,2,,,
1185,торговое предпринимательство,obchodné podnikanie,,3,,0,1,88,2,,,
1186,торговый менеджмент и маркетинг,obchodný manažment a marketing,,3,,0,1,26,2,,,
1187,транспортная логистика предприятия,dopravná logistika podniku,,2,,0,3,9,30,,,
1188,транспортная логистика предприятия,dopravná logistika podniku,,3,,0,1,9,30,,,
1189,транспортные службы в пассажирских перевозках,dopravné služby v osobnej doprave,,3,,0,1,34,30,,,
1190,транспортные средства и двигатели,vozidlá a motory,,3,,0,1,103,20,,,
1191,транспортные средства и двигатели,vozidlá a motory,,2,,0,3,103,20,,,
1192,тренерство,trénerstvo,,2,,0,4,68,17,,,
1193,тренерство,trénerstvo,,3,,0,1,68,17,,,
1194,туризм,cestovný ruch,,3,,0,1,4,2,,,
1195,"туризм, гостиничная и спа-индустрия","turizmus, hotelierstvo a kúpeľníctvo",,3,,0,1,26,2,,,
1196,туристический менеджмент,manažment cestovného ruchu,,2,,0,3,81,2,,,
1197,украинский язык и культура,ukrajinský jazyk a kultúra (v kombinácii),,3,,1,1,64,3,,,
1198,украинский язык и культура,ukrajinský jazyk a kultúra (v kombinácii),,2,,1,4,64,3,,,
1199,управление в государственной политике,manažment verejných politík,,2,,0,3,80,2,,,
1200,управление в государственной политике,manažment verejných politík,,3,,0,1,80,2,,,
1201,управление в сфере культуроыи туризма,riadenie kultúry a turizmu,,3,,0,1,67,1,,,
1202,управление в сфере культуроыи туризма,riadenie kultúry a turizmu,,2,,0,4,67,1,,,
1203,управление земельными ресурсами,manažérstvo zemských zdrojov,,2,,0,3,9,15,,,
1204,управление земельными ресурсами,manažérstvo zemských zdrojov,,3,,0,1,9,15,,,
1205,управление и организация в спорте,organizácia a riadenie športu,,2,,0,4,48,17,,,
1206,управление и экономика бизнеса,riadenie a ekonomika podniku,,2,,0,3,102,20,,,
1207,управление и экономика бизнеса,riadenie a ekonomika podniku,,3,,0,1,102,20,,,
1208,управление математикой,manažérska matematika,,2,,0,4,95,28,,,
1209,управление процессами,riadenie procesov,,3,,0,1,12,23,,,
1210,управление процессами,riadenie procesov,,2,,0,3,17,23,,,
1211,управление процессами получения и обработки сырья,riadenie procesov získavania a spracovania surovín,,2,,0,3,9,23,,,
1212,управление работой техники,manažérstvo prevádzky techniky,,3,,0,1,104,20,,,
1213,управление работой техники,manažérstvo prevádzky techniky,,2,,0,3,104,20,,,
1214,устойчивое сельское хозяйство и развитие сел,udržateľné poľnohospodárstvo a rozvoj vidieka,,2,,0,3,6,18,,,
1215,устойчивое сельское хозяйство и развитие сел,udržateľné poľnohospodárstvo a rozvoj vidieka,,3,,0,1,6,18,,,
1216,уход за больными,ošetrovateľstvo,,2,,0,4,55,6,,,
1217,уход за больными,ošetrovateľstvo,,3,,0,1,57,6,,,
1218,уход за больными,ošetrovateľstvo,,2,,0,4,58,6,,,
1219,уход за больными,ošetrovateľstvo,,2,,0,4,59,6,,,
1220,уход за больными,ošetrovateľstvo,,2,,0,4,73,6,,,
1221,фармацевтика,farmácia,,5,,0,4,113,6,,,
1222,фармация,farmácia,,5,,0,4,61,6,,,
1223,фармация,farmácia,,5,,0,4,76,6,,,
1224,фермерское хозяйство,farmárstvo,,3,,0,1,6,18,,,
1225,физика,fyzika,,3,,0,1,28,33,,,
1226,физика,fyzika,,3,,0,1,38,33,,,
1227,физика,fyzika,,3,,0,1,95,33,,,
1228,физика,fyzika,,2,,0,4,95,33,,,
1229,физика - биология,fyzika - biológia,,3,,0,1,95,33,13,,
1230,физика - география,fyzika - geografia,,3,,0,1,95,33,15,,
1231,физика - информатика,fyzika - informatika,,3,,0,1,95,33,22,,
1232,физика - химия,fyzika - chémia,,3,,0,1,95,33,27,,
1233,физика конденсированных веществ,fyzika kondenzovaných látok,,2,,0,4,95,33,,,
1234,физика материалов,fyzika materiálov,,2,,0,4,38,33,,,
1235,"физика окружающей среды, источники возобновляемой энергии, метеорология и климатология","environmentálna fyzika, obnoviteľné zdroje energie, meteorológia a klimatológia",,2,,0,4,28,33,,,
1236,физика плазмы,fyzika plazmy,,2,,0,4,28,33,,,
1237,физика твердых веществ,fyzika tuhých látok,,2,,0,4,28,33,,,
1238,физикальная химия,fyzikálna chémia,,2,,0,4,94,27,,,
1239,физиология и этология животных,fyziológia živočíchov a etológia,,2,,0,4,94,13,,,
1240,физиология растений,fyziológia rastlín,,2,,0,4,94,13,,,
1241,физиотерапия,fyzioterapia,,2,,0,4,55,6,,,
1242,физиотерапия,fyzioterapia,,3,,0,1,56,6,,,
1243,физиотерапия,fyzioterapia,,2,,0,4,56,6,,,
1244,физиотерапия,fyzioterapia,,2,,0,4,57,6,,,
1245,физиотерапия,fyzioterapia,,3,,0,1,57,6,,,
1246,физиотерапия,fyzioterapia,,3,,0,1,58,6,,,
1247,физиотерапия,fyzioterapia,,2,,0,4,58,6,,,
1248,физиотерапия,fyzioterapia,,2,,0,4,60,6,,,
1249,физиотерапия,fyzioterapia,,2,,0,4,76,6,,,
1250,физическая география и геоинформатика,fyzická geografia a geoinformatika,,2,,0,4,94,15,,,
1251,физическая инженерия,fyzikálne inžinierstvo,,2,,0,3,18,21,,,
1252,физическая инженерия прогрессивных материалов,fyzikálne inžinierstvo progresívnych materiálov,,2,,0,3,19,21,,,
1253,физическая инженерия прогрессивных материалов,fyzikálne inžinierstvo progresívnych materiálov,,3,,0,1,19,21,,,
1254,физическая химия,fyzikálna chémia,,2,,0,4,95,27,,,
1255,философия,filozofia,,3,,0,1,63,5,,,
1256,философия,filozofia,,2,,0,4,63,5,,,
1257,философия,filozofia,,2,,0,4,64,5,,,
1258,философия,filozofia,,3,,0,1,64,5,,,
1259,философия,filozofia,,2,,0,4,65,5,,,
1260,философия,filozofia,,3,,0,1,65,5,,,
1261,философия,filozofia,,3,,0,1,66,5,,,
1262,философия,filozofia,,2,,0,4,66,5,,,
1263,философия,filozofia,,2,,0,4,67,5,,,
1264,философия,filozofia,,3,,0,1,67,5,,,
1265,философия,filozofia,,2,,0,4,68,5,,,
1266,философия,filozofia,,3,,0,1,68,5,,,
1267,философия,filozofia,,3,,0,1,69,5,,,
1268,философия,filozofia,,2,,0,4,69,5,,,
1269,философия - история,filozofia - história,,3,,0,1,63,5,7,,
1270,философия - история,filozofia - história,,2,,0,4,63,5,7,,
1271,философия - история,filozofia - história,,3,,0,1,66,5,7,,
1272,философия - история,filozofia - história,,3,,0,1,68,5,7,,
1273,философия - история,filozofia - história,,2,,0,4,68,5,7,,
1274,философия - психология,filozofia - psychológia,,3,,0,1,69,5,10,,
1275,философия - религия,filozofia - religionistika,,3,,0,1,66,5,7,,
1276,философия - социология,filozofia - sociológia,,3,,0,1,66,5,32,,
1277,философия и прикладная философия,filozofia a aplikovaná filozofia,,3,,0,1,70,5,,,
1278,философия и прикладная философия,filozofia a aplikovaná filozofia,,2,,0,4,70,5,,,
1279,философские исследования,filozofické štúdiá,,2,,0,4,68,5,,,
1280,финансовая математика и моделирование,ekonomicko-finančná matematika a modelovanie,,2,,0,4,28,28,,,
1281,финансовое управление бизнеса,finančné riadenie podniku,,2,,0,3,88,2,,,
1282,финансовые рынки и инвестиции,finančné trhy a investovanie,,2,,0,3,80,2,,,
1283,финансовый менеджмент,finančný manažment,,2,,0,3,34,2,,,
1284,финансовый менеджмент,finančný manažment,,3,,0,1,34,2,,,
1285,финансы и налоги,financie a dane,,2,,0,3,80,2,,,
1286,"финансы, банковское дело и инвестиции","financie, bankovníctvo a investovanie",,2,,0,3,3,2,,,
1287,"финансы, банковское дело и инвестиции","financie, bankovníctvo a investovanie",,3,,0,1,3,2,,,
1288,"финансы, банковское дело и инвестиции","financie, bankovníctvo a investovanie",,2,,0,3,4,2,,,
1289,"финансы, банковское дело и инвестиции","financie, bankovníctvo a investovanie",,3,,0,1,4,2,,,
1290,"финансы, банковское дело и страхование","financie, bankovníctvo a poisťovníctvo",,3,,0,1,80,2,,,
1291,фото и новые медиа,fotografia a nové médiá,,4,,0,1,116,1,,,
1292,фотоника,fotonika,,2,,0,3,17,21,,,
1293,французский язык и культура,francúzsky jazyk a kultúra (v kombinácii),,3,,1,1,64,3,,,
1294,французский язык и культура,francúzsky jazyk a kultúra (v kombinácii),,2,,1,4,64,3,,,
1295,французский язык и культура,francúzsky jazyk a kultúra (v kombinácii),,2,,1,4,66,3,,,
1296,французский язык и культура,francúzsky jazyk a kultúra (v kombinácii),,3,,1,1,66,3,,,
1297,французский язык и культура,francúzsky jazyk a kultúra (v kombinácii),,3,,1,1,68,3,,,
1298,французский язык и культура,francúzsky jazyk a kultúra (v kombinácii),,2,,1,4,68,3,,,
1299,химическая инженерия,chemické inžinierstvo,,3,,0,1,12,27,,,
1300,химическая инженерия,chemické inžinierstvo,,2,,0,3,12,27,,,
1301,химические и пищевые машины и оборудование,chemické a potravinárske stroje a zariadenia,,2,,0,3,101,20,,,
1302,химические технологии,chemické technológie,,3,,0,1,12,27,,,
1303,химические технологии,chemické technológie,,2,,0,3,12,27,,,
1304,химия,chémia,,3,,0,1,37,27,,,
1305,химия,chémia,,3,,0,1,94,27,,,
1306,химия,chémia,,3,,0,1,95,27,,,
1307,химия - география,chémia - geografia,,3,,0,1,95,27,15,,
1308,химия - информатика,chémia - informatika,,3,,0,1,95,27,22,,
1309,химия и медицинская химия,chémia a medicínska chémia,,3,,0,1,12,27,,,
1310,"химия, медицинская химия и химические материалы","chémia, medicínska chémia a chemické materiály",,3,,0,1,12,27,,,
1311,хорватский язык и культура,chorvátsky jazyk a kultúra (v kombinácii),,2,,1,4,66,3,,,
1312,хорватский язык и культура,chorvátsky jazyk a kultúra (v kombinácii),,3,,1,1,66,3,,,
1313,художественное образование,výtvarná edukácia (v kombinácii),,2,,1,4,85,9,,,
1314,художественное образование,výtvarná edukácia (v kombinácii),,3,,1,1,85,9,,,
1315,художественное образование,výtvarná edukácia,,2,,0,4,86,9,,,
1316,художественное образование,výtvarná edukácia,,3,,0,1,86,9,,,
1317,центрально-европейские исследования,stredoeurópske štúdiá,,3,,0,1,64,3,,,
1318,центрально-европейские исследования,stredoeurópske štúdiá,,2,,0,4,64,3,,,
1319,центрально-европейские исследования,stredoeurópske štúdiá,,3,,0,1,66,3,,,
1320,центрально-европейские исследования,stredoeurópske štúdiá,,2,,0,4,66,3,,,
1321,центрально-европейские исторические исследования,stredoeurópske historické štúdiá,,2,,0,4,68,7,,,
1322,центрально-европейские сферовые исследования,stredoeurópske areálové štúdiá,,3,,0,1,46,3,,,
1323,центрально-европейские сферовые исследования,stredoeurópske areálové štúdiá,,2,,0,4,46,3,,,
1324,цифровое искусство,digitálne umenia,,4,,0,1,116,1,,,
1325,цифровое медиа-пространственное создание,intermédiá-digitálne médiá-priestorová tvorba,,4,,0,1,53,1,,,
1326,человеческие ресурсы и менеджмент персонала,ľudské zdroje a personálny manažment,,3,,0,1,40,2,,,
1327,человеческие ресурсы и менеджмент персонала,ľudské zdroje a personálny manažment,,2,,0,3,40,2,,,
1328,экологическая биология,environmentálna biológia,,2,,0,4,36,14,,,
1329,экологическая биология,environmentálna biológia,,3,,0,1,36,14,,,
1330,экологическая химия и технологии,environmentálna chémia a technológia,,2,,0,3,12,27,,,
1331,экология в области ландшафтного планирования,environmentalistika v krajinnom plánovaní a v praxi,,2,,0,4,38,14,,,
1332,экология и защита биоразнообразия,ekológia a ochrana biodiverzity,,2,,0,3,14,14,,,
1333,экология и защита биоразнообразия,ekológia a ochrana biodiverzity,,3,,0,1,14,14,,,
1334,экология и защита окружающей среды,ekológia a ochrana životného prostredia,,2,,0,4,94,14,,,
1335,экология и природоведение,ekológia a environmentalistika,,2,,0,4,22,14,,,
1336,экология и природоведение,ekológia a environmentalistika,,3,,0,1,22,14,,,
1337,экология леса,ekológia lesa,,2,,0,3,77,31,,,
1338,экономика бизнеса,ekonomika podniku,,2,,0,3,32,2,,,
1339,экономика государственного сектора,ekonomika verejného sektora,,2,,0,3,4,2,,,
1340,экономика и менеджмент бизнеса,ekonomika a manažment podniku,,3,,0,1,32,2,,,
1341,экономика и менеджмент бизнеса,ekonomika a manažment podniku,,2,,0,4,82,2,,,
1342,экономика и менеджмент бизнеса,ekonomika a manažment podniku,,3,,0,1,88,2,,,
1343,экономика и менеджмент компаний в сфере деревообработки,ekonomika a manažment podnikov drevospracujúceho priemyslu,,3,,0,1,2,2,,,
1344,экономика и менеджмент компаний в сфере деревообработки,ekonomika a manažment podnikov drevospracujúceho priemyslu,,2,,0,3,2,2,,,
1345,экономика и менеджмент предприятия,ekonomika a manažment podniku,,3,,0,1,34,2,,,
1346,экономика и менеджмент предприятия,ekonomika a manažment podniku,,2,,0,3,34,2,,,
1347,экономика и менеджмент природных ресурсов,ekonomika a manažment prírodných zdrojov,,2,,0,3,109,2,,,
1348,экономика и менеджмент природных ресурсов,ekonomika a manažment prírodných zdrojov,,3,,0,1,109,2,,,
1349,экономика и право,ekonómia a právo,,3,,0,1,80,2,4,,
1350,экономика и право,ekonómia a právo,,3,,0,1,90,2,4,,
1351,экономика и управление бизнеса,ekonomika a manažment podniku,,3,,0,1,4,2,,,
1352,экономика и управление в государственном управлении,ekonomika a manažment verejnej správy,,2,,0,3,3,2,,,
1353,экономика и управление в государственном управлении,ekonomika a manažment verejnej správy,,3,,0,1,3,2,,,
1354,экономика и управление в сфере туризма,ekonomika a riadenie cestovného ruchu,,2,,0,3,4,2,,,
1355,экономика и управление малым и средним бизнесом,ekonomika a manažment malých a stredných podnikov,,2,,0,3,4,2,,,
1356,экономика предприятния,ekonomika podniku,,2,,0,3,16,2,,,
1357,экономика предприятния,ekonomika podniku,,3,,0,1,16,2,,,
1358,экономическая дипломатия,hospodárska diplomacia,,2,,0,3,30,2,,,
1359,экономическая и финансовая математика,ekonomická a finančná matematika,,3,,0,1,28,28,,,
